FILEID,STUSAB,SUMLEV,GEOVAR,GEOCOMP,CHARITER,CIFSN,LOGRECNO,GEOID,GEOCODE,REGION,DIVISION,STATE,STATENS,COUNTY,COUNTYCC,COUNTYNS,COUSUB,COUSUBCC,COUSUBNS,SUBMCD,SUBMCDCC,SUBMCDNS,ESTATE,ESTATECC,ESTATENS,CONCIT,CONCITCC,CONCITNS,PLACE,PLACECC,PLACENS,TRACT,BLKGRP,BLOCK,AIANHH,AIHHTLI,AIANHHFP,AIANHHCC,AIANHHNS,AITS,AITSFP,AITSCC,AITSNS,TTRACT,TBLKGRP,ANRC,ANRCCC,ANRCNS,CBSA,MEMI,CSA,METDIV,NECTA,NMEMI,CNECTA,NECTADIV,CBSAPCI,NECTAPCI,UA,UATYPE,UR,CD116,CD118,CD119,CD120,CD121,SLDU18,SLDU22,SLDU24,SLDU26,SLDU28,SLDL18,SLDL22,SLDL24,SLDL26,SLDL28,VTD,VTDI,ZCTA,SDELM,SDSEC,SDUNI,PUMA,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,GCUNI,POP100,HU100,INTPTLAT,INTPTLON,LSADC,PARTFLAG,UGA,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,P0030009,P0030010,P0030011,P0030012,P0030013,P0030014,P0030015,P0030016,P0030017,P0030018,P0030019,P0030020,P0030021,P0030022,P0030023,P0030024,P0030025,P0030026,P0030027,P0030028,P0030029,P0030030,P0030031,P0030032,P0030033,P0030034,P0030035,P0030036,P0030037,P0030038,P0030039,P0030040,P0030041,P0030042,P0030043,P0030044,P0030045,P0030046,P0030047,P0030048,P0030049,P0030050,P0030051,P0030052,P0030053,P0030054,P0030055,P0030056,P0030057,P0030058,P0030059,P0030060,P0030061,P0030062,P0030063,P0030064,P0030065,P0030066,P0030067,P0030068,P0030069,P0030070,P0030071,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0040012,P0040013,P0040014,P0040015,P0040016,P0040017,P0040018,P0040019,P0040020,P0040021,P0040022,P0040023,P0040024,P0040025,P0040026,P0040027,P0040028,P0040029,P0040030,P0040031,P0040032,P0040033,P0040034,P0040035,P0040036,P0040037,P0040038,P0040039,P0040040,P0040041,P0040042,P0040043,P0040044,P0040045,P0040046,P0040047,P0040048,P0040049,P0040050,P0040051,P0040052,P0040053,P0040054,P0040055,P0040056,P0040057,P0040058,P0040059,P0040060,P0040061,P0040062,P0040063,P0040064,P0040065,P0040066,P0040067,P0040068,P0040069,P0040070,P0040071,P0040072,P0040073
PLST,TX,050,00,00,000,03,0000173,0500000US48343,48343,3,7,48,01779801,343,H1,01383957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652649023,17382447,Morris,Morris County,A,,11973,5789,+33.1164660,-094.7312653,06,,,9300,8811,6475,1927,68,29,9,303,489,465,44,161,12,2,229,11,0,0,0,0,0,1,3,2,0,16,2,7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,3,0,1,0,0,2,2,9300,697,8603,8328,6302,1920,53,25,9,19,275,256,44,158,12,2,24,11,0,0,0,0,0,0,3,2,0,14,2,7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,3,0,1,0,0,0,0
PLST,TX,050,00,00,000,03,0000174,0500000US48345,48345,3,7,48,01779801,345,H1,01383958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2562963900,644140,Motley,Motley County,A,,1063,703,+34.0578993,-100.7931519,06,,,841,782,745,7,0,0,0,30,59,47,2,22,0,0,20,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,841,91,750,712,705,6,0,0,0,1,38,30,2,20,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000175,0500000US48347,48347,3,7,48,01779801,347,H1,01383959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34860,2,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450966944,89731149,Nacogdoches,Nacogdoches County,A,,64653,28877,+31.6205598,-094.6202497,06,,,50003,46144,32919,7892,307,595,9,4422,3859,3727,273,746,159,16,2386,44,8,1,44,3,0,38,5,0,4,115,28,11,0,15,1,1,56,2,0,0,0,0,0,0,0,1,0,0,0,0,16,0,0,11,0,0,0,2,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50003,8965,41038,39556,30867,7814,155,588,7,125,1482,1433,273,691,148,16,226,43,8,1,19,3,0,0,5,0,0,46,19,11,0,6,1,1,5,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000176,0500000US48349,48349,3,7,48,01779801,349,H1,01383960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18620,2,206,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2615116305,197615409,Navarro,Navarro County,A,,52624,21385,+32.0484480,-096.4769087,06,,,39248,34752,23885,4822,336,310,482,4917,4496,4380,217,648,54,9,3284,23,14,2,49,1,0,68,8,3,0,96,35,3,0,10,0,0,39,0,4,0,0,1,0,0,0,1,0,3,0,0,13,1,0,2,3,1,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,3,39248,10180,29068,27869,22074,4773,136,310,482,94,1199,1150,198,610,54,9,217,23,8,2,21,1,0,0,7,0,0,42,32,3,0,1,0,0,3,0,1,0,0,1,0,0,0,1,0,0,0,0,7,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000177,0500000US48351,48351,3,7,48,01779801,351,H1,01383961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418212546,15672146,Newton,Newton County,A,,12217,6376,+30.7867182,-093.7392500,06,,,9672,9308,7553,1606,49,24,0,76,364,347,48,165,12,1,98,13,2,0,7,0,0,0,0,1,0,17,7,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9672,222,9450,9157,7467,1601,49,24,0,16,293,284,48,162,12,1,43,13,0,0,4,0,0,0,0,1,0,9,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000178,0500000US48353,48353,3,7,48,01779801,353,H1,01383962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45020,2,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2362061742,5052159,Nolan,Nolan County,A,,14738,7123,+32.3123379,-100.4181078,06,,,11028,9689,7941,464,82,77,5,1120,1339,1292,37,183,4,0,1016,6,1,0,15,1,0,21,0,8,0,35,12,1,0,5,0,1,8,0,0,0,0,0,0,0,0,0,0,8,0,0,12,0,3,2,0,1,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11028,3557,7471,7176,6593,438,40,77,2,26,295,276,29,177,4,0,47,6,1,0,7,0,0,5,0,0,0,15,10,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000179,0500000US48355,48355,3,7,48,01779801,355,H1,01383963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18580,1,204,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2173169293,845316413,Nueces,Nueces County,A,,353178,151255,+27.7400315,-097.5162143,06,,,270056,202781,149801,10900,2328,6396,284,33072,67275,66089,749,2572,950,86,60628,112,101,6,357,11,4,330,71,94,18,1116,133,23,1,141,36,0,625,44,78,12,0,1,12,0,1,0,0,6,3,0,57,22,0,30,0,0,0,4,0,0,0,0,0,0,0,1,13,3,5,0,0,5,0,0,0,270056,157772,112284,107113,88880,10156,761,6148,222,946,5171,4937,623,1982,828,75,1072,80,94,6,85,9,0,6,61,16,0,206,90,23,1,18,22,0,12,35,3,0,0,1,0,0,1,0,0,0,0,0,25,17,0,4,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000180,0500000US48357,48357,3,7,48,01779801,357,H1,01383964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376792063,1331778,Ochiltree,Ochiltree County,A,,10015,4332,+36.2787442,-100.8158636,06,,,6991,5848,4089,12,99,25,0,1623,1143,1115,9,101,1,0,978,1,0,0,0,0,0,16,6,2,1,26,0,0,0,0,0,0,21,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6991,3490,3501,3355,3284,11,25,21,0,14,146,140,9,93,0,0,31,0,0,0,0,0,0,0,6,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000181,0500000US48359,48359,3,7,48,01779801,359,H1,01383965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11100,1,108,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3886337114,2339716,Oldham,Oldham County,A,,1758,732,+35.4019206,-102.5976203,06,,,1229,1128,1025,7,8,9,0,79,101,92,5,17,0,0,52,3,5,1,5,0,3,0,0,0,1,8,0,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,186,1043,1001,982,6,4,9,0,0,42,38,5,17,0,0,7,3,5,1,0,0,0,0,0,0,0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000182,0500000US48361,48361,3,7,48,01779801,361,H1,01383966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13140,1,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864501044,118476459,Orange,Orange County,A,,84808,37313,+30.1223229,-093.8940999,06,,,64476,60986,52104,5740,379,851,7,1905,3490,3382,217,1100,126,17,1793,31,1,0,48,0,1,28,5,11,4,98,19,3,3,0,4,3,50,3,0,1,5,3,3,0,1,0,0,0,0,0,10,3,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64476,4737,59739,57815,50857,5699,286,847,7,119,1924,1873,213,1031,126,17,430,31,1,0,16,0,0,0,5,3,0,47,17,3,2,0,4,3,10,3,0,1,0,0,3,0,1,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000183,0500000US48363,48363,3,7,48,01779801,363,H1,01383967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33420,2,206,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2467090694,85364147,Palo Pinto,Palo Pinto County,A,,28409,15079,+32.7522042,-098.3179673,06,,,22038,20312,17996,423,213,173,9,1498,1726,1663,80,467,51,7,1026,3,2,0,0,0,0,16,7,4,0,52,19,0,0,9,0,0,14,1,2,0,0,0,1,0,0,0,1,0,0,5,11,4,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22038,3684,18354,17624,16849,410,135,170,8,52,730,703,66,438,47,7,131,3,0,0,0,0,0,3,7,1,0,22,14,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,3,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000184,0500000US48365,48365,3,7,48,01779801,365,H1,01383968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2101400900,25810623,Panola,Panola County,A,,22491,10733,+32.1639784,-094.3051563,06,,,17176,16303,12992,2524,116,88,5,578,873,830,49,278,24,8,442,9,7,0,7,4,0,0,1,1,0,31,9,0,3,5,1,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17176,1344,15832,15365,12676,2519,69,82,5,14,467,451,49,266,24,6,91,9,3,0,2,0,0,0,1,0,0,11,7,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000185,0500000US48367,48367,3,7,48,01779801,367,H1,01383969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19100,1,206,23104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2340624021,16510094,Parker,Parker County,A,,148222,57427,+32.7770964,-097.8059049,06,,,111434,102221,94575,1231,936,820,82,4577,9213,8922,338,2699,347,54,5335,22,14,0,30,0,2,56,6,15,4,282,60,1,0,25,14,8,116,27,8,7,0,0,4,1,3,0,4,0,0,4,9,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111434,12475,98959,94562,91458,1183,693,796,70,362,4397,4258,328,2594,327,46,908,22,14,0,11,0,2,0,6,0,0,135,57,1,0,12,14,8,5,27,2,0,0,0,0,0,1,0,4,0,0,4,4,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000186,0500000US48369,48369,3,7,48,01779801,369,H1,01383970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281312149,11355762,Parmer,Parmer County,A,,9869,3737,+34.5321628,-102.7848533,06,,,7029,5901,4078,58,132,18,0,1615,1128,1107,6,27,4,0,1040,0,0,0,8,0,0,14,0,0,8,17,0,1,0,11,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,7029,4355,2674,2629,2543,46,11,14,0,15,45,41,6,27,2,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
PLST,TX,050,00,00,000,03,0000187,0500000US48371,48371,3,7,48,01779801,371,H1,01383971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12338274936,2532275,Pecos,Pecos County,A,,15193,5795,+30.7732980,-102.7181533,06,,,11580,9109,5308,512,134,112,0,3043,2471,2422,8,116,18,4,2258,4,0,0,0,2,0,10,0,1,1,48,3,0,0,0,5,0,32,0,0,4,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11580,7839,3741,3618,2976,486,27,107,0,22,123,115,8,68,15,0,21,1,0,0,0,2,0,0,0,0,0,7,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000188,0500000US48373,48373,3,7,48,01779801,373,H1,01383972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2737733240,136271620,Polk,Polk County,A,,50123,24622,+30.7845525,-094.8373376,06,,,40664,38162,30054,4088,736,282,2,3000,2502,2442,114,665,59,11,1501,9,2,4,35,1,7,34,0,0,0,50,8,2,6,2,5,1,18,0,4,1,0,1,0,0,0,0,0,0,0,2,7,0,0,4,0,0,0,1,0,0,0,0,2,0,0,0,3,0,3,0,0,0,0,0,0,40664,5248,35416,34213,29099,4059,669,282,0,104,1203,1178,110,646,59,11,315,9,2,4,14,1,7,0,0,0,0,24,8,2,0,1,5,0,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000189,0500000US48375,48375,3,7,48,01779801,375,H1,01383973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11100,1,108,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2352718733,35190085,Potter,Potter County,A,,118525,48692,+35.3986751,-101.8938040,06,,,88598,75872,49141,8944,1093,4203,33,12458,12726,12447,429,1446,187,3,9980,86,12,5,90,8,3,143,22,32,1,255,58,0,1,28,22,8,111,13,10,1,3,0,0,0,0,0,0,0,0,0,23,3,0,15,2,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,88598,30459,58139,55588,41765,8721,524,4141,20,417,2551,2443,394,1287,166,3,453,74,12,0,18,6,3,2,21,4,0,97,48,0,1,10,17,0,7,13,0,0,1,0,0,0,0,0,0,0,0,0,11,3,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000190,0500000US48377,48377,3,7,48,01779801,377,H1,01383974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9985057448,1773188,Presidio,Presidio County,A,,6131,3194,+30.0058912,-104.2616192,06,,,4672,2860,1853,16,46,61,0,884,1812,1787,0,33,0,0,1738,0,0,0,0,0,0,14,2,0,0,21,2,2,0,0,0,0,11,0,1,4,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,1,0,0,0,4672,3688,984,955,856,14,16,60,0,9,29,21,0,16,0,0,3,0,0,0,0,0,0,0,2,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000191,0500000US48379,48379,3,7,48,01779801,379,H1,01383975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594281632,76078926,Rains,Rains County,A,,12164,5816,+32.8704571,-095.7956130,06,,,9646,9065,8390,209,75,48,3,340,581,553,18,247,26,0,260,2,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,0,7,7,1,0,0,0,0,2,0,4,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9646,703,8943,8578,8229,207,71,48,1,22,365,352,18,245,26,0,61,2,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,6,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000192,0500000US48381,48381,3,7,48,01779801,381,H1,01383976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11100,1,108,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363909277,25203161,Randall,Randall County,A,,140753,60599,+34.9625290,-101.8955472,06,,,106753,95507,82928,3407,998,2045,39,6090,11246,10988,445,2104,302,45,7866,40,12,0,53,1,0,95,13,6,6,251,54,7,0,23,19,0,127,10,11,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106753,20601,86152,82615,76414,3257,633,1979,33,299,3537,3438,418,1936,284,45,674,34,12,0,9,0,0,7,13,0,6,99,50,7,0,10,19,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000193,0500000US48383,48383,3,7,48,01779801,383,H1,01383977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3044049120,1792716,Reagan,Reagan County,A,,3385,1474,+31.3751911,-101.5143954,06,,,2402,1862,1283,32,18,18,1,510,540,527,8,21,0,0,478,0,0,0,2,0,0,9,4,3,2,5,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,2402,1514,888,844,786,31,6,17,1,3,44,40,8,21,0,0,3,0,0,0,0,0,0,0,4,3,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000194,0500000US48385,48385,3,7,48,01779801,385,H1,01383978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810812879,2346259,Real,Real County,A,,2758,1656,+29.8300967,-099.8125490,06,,,2282,2043,1886,17,18,8,0,114,239,230,1,40,0,0,182,1,1,0,1,3,0,1,0,0,0,7,2,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2282,482,1800,1735,1706,11,8,8,0,2,65,56,1,33,0,0,17,1,1,0,0,3,0,0,0,0,0,7,2,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000195,0500000US48387,48387,3,7,48,01779801,387,H1,01383979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2703677245,33255080,Red River,Red River County,A,,11587,6134,+33.6196255,-095.0484293,06,,,9279,8898,7094,1400,84,46,4,270,381,358,19,178,10,7,125,13,0,0,4,0,0,0,0,2,0,17,3,6,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9279,473,8806,8511,6988,1392,76,46,0,9,295,280,19,178,10,7,54,10,0,0,0,0,0,0,0,2,0,10,3,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000196,0500000US48389,48389,3,7,48,01779801,389,H1,01383980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37780,2,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6825534318,17396672,Reeves,Reeves County,A,,14748,5068,+31.3083660,-103.7127060,06,,,11619,8984,6729,248,80,138,3,1786,2635,2602,1,35,2,5,2527,0,0,0,9,1,0,18,1,3,0,32,0,0,1,0,13,0,14,1,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11619,9739,1880,1817,1438,191,20,134,3,31,63,49,1,27,2,0,13,0,0,0,5,0,0,0,1,0,0,13,0,0,1,0,9,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000197,0500000US48391,48391,3,7,48,01779801,391,H1,01383981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995545557,123688759,Refugio,Refugio County,A,,6741,3252,+28.3221157,-097.1624723,06,,,5244,4291,3351,341,21,22,0,556,953,932,15,53,2,2,845,0,0,2,5,0,0,6,0,2,0,20,6,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5244,2412,2832,2760,2399,316,11,22,0,12,72,67,5,40,2,2,13,0,0,2,1,0,0,0,0,2,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000198,0500000US48393,48393,3,7,48,01779801,393,H1,01383982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37420,2,108,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2393298442,346846,Roberts,Roberts County,A,,827,430,+35.8385960,-100.8366824,06,,,626,580,564,2,2,0,0,12,46,42,7,19,0,2,14,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,626,29,597,560,556,2,2,0,0,0,37,35,7,19,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000199,0500000US48395,48395,3,7,48,01779801,395,H1,01383983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17780,1,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2214840334,27332985,Robertson,Robertson County,A,,16757,8422,+31.0254810,-096.5149408,06,,,12722,11852,8331,2305,73,82,11,1050,870,829,55,169,11,1,562,17,3,0,4,0,0,6,0,1,0,27,0,0,0,0,0,0,21,0,0,0,6,0,0,0,0,0,0,0,0,0,12,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,12722,2309,10413,10098,7677,2289,20,79,11,22,315,305,55,159,11,1,59,17,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
